invoice_id,branch,city,Customer_type,Gender,Unit_Price,Product_line,Quantity,VAT,total,Date,Time,payment_method,Cogs,Gross_margin_percentage,Gross_income,Rating,time_of_day,Day,Month,Day_type
715-20-1673,B,Mandalay,Normal,Male,28.38,"Electronic accessories",5,7.0950,148.9950,"2019-03-06 00:00:00",20:57:00,Cash,141.900,4.761904716,7.0950,9.4,Evening,Wednesday,March,Weekday
716-39-1409,B,Mandalay,Normal,Male,30.35,"Health and beauty",7,10.6225,223.0725,"2019-03-19 00:00:00",18:19:00,Cash,212.450,4.761904716,10.6225,8.0,Evening,Tuesday,March,Weekday
717-96-4189,C,Naypyitaw,Normal,Female,35.49,"Electronic accessories",6,10.6470,223.5870,"2019-02-02 00:00:00",12:40:00,Cash,212.940,4.761904716,10.6470,4.1,Afternoon,Saturday,February,Weekend
718-57-9773,C,Naypyitaw,Normal,Female,49.33,"Sports and travel",10,24.6650,517.9650,"2019-02-03 00:00:00",16:40:00,"Credit card",493.300,4.761904716,24.6650,9.4,Evening,Sunday,February,Weekend
719-76-3868,C,Naypyitaw,Member,Male,94.26,"Food and beverages",4,18.8520,395.8920,"2019-03-12 00:00:00",16:30:00,Cash,377.040,4.761904716,18.8520,8.6,Evening,Tuesday,March,Weekday
719-89-8991,A,Yangon,Member,Female,91.41,"Sports and travel",5,22.8525,479.9025,"2019-02-25 00:00:00",16:03:00,Ewallet,457.050,4.761904716,22.8525,7.1,Evening,Monday,February,Weekday
720-72-2436,A,Yangon,Normal,Male,66.52,"Food and beverages",4,13.3040,279.3840,"2019-03-02 00:00:00",18:14:00,Ewallet,266.080,4.761904716,13.3040,6.9,Evening,Saturday,March,Weekend
721-86-6247,A,Yangon,Normal,Female,63.42,"Home and lifestyle",8,25.3680,532.7280,"2019-03-11 00:00:00",12:55:00,Ewallet,507.360,4.761904716,25.3680,7.4,Afternoon,Monday,March,Weekday
722-13-2115,C,Naypyitaw,Member,Male,42.85,"Sports and travel",1,2.1425,44.9925,"2019-03-14 00:00:00",15:36:00,"Credit card",42.850,4.761904716,2.1425,9.3,Afternoon,Thursday,March,Weekday
725-32-9708,B,Mandalay,Member,Female,68.71,"Fashion accessories",4,13.7420,288.5820,"2019-01-04 00:00:00",19:01:00,Cash,274.840,4.761904716,13.7420,4.1,Evening,Friday,January,Weekday
725-54-0677,C,Naypyitaw,Member,Male,85.60,"Health and beauty",7,29.9600,629.1600,"2019-03-02 00:00:00",13:50:00,Cash,599.200,4.761904716,29.9600,5.3,Afternoon,Saturday,March,Weekend
725-67-2480,B,Mandalay,Member,Female,58.75,"Fashion accessories",6,17.6250,370.1250,"2019-03-24 00:00:00",18:14:00,"Credit card",352.500,4.761904716,17.6250,5.9,Evening,Sunday,March,Weekend
725-96-3778,C,Naypyitaw,Member,Female,89.25,"Home and lifestyle",8,35.7000,749.7000,"2019-01-20 00:00:00",10:13:00,Cash,714.000,4.761904716,35.7000,4.7,Morning,Sunday,January,Weekend
726-27-2396,A,Yangon,Normal,Female,77.50,"Health and beauty",5,19.3750,406.8750,"2019-01-24 00:00:00",20:36:00,Ewallet,387.500,4.761904716,19.3750,4.3,Evening,Thursday,January,Weekday
726-29-6793,A,Yangon,Member,Male,24.18,"Electronic accessories",8,9.6720,203.1120,"2019-01-28 00:00:00",20:54:00,Ewallet,193.440,4.761904716,9.6720,9.8,Evening,Monday,January,Weekday
727-02-1313,A,Yangon,Member,Male,31.84,"Food and beverages",1,1.5920,33.4320,"2019-02-09 00:00:00",13:22:00,Cash,31.840,4.761904716,1.5920,7.7,Afternoon,Saturday,February,Weekend
727-17-0390,A,Yangon,Normal,Female,63.61,"Food and beverages",5,15.9025,333.9525,"2019-03-16 00:00:00",12:43:00,Ewallet,318.050,4.761904716,15.9025,4.8,Afternoon,Saturday,March,Weekend
727-46-3608,B,Mandalay,Member,Female,20.01,"Food and beverages",9,9.0045,189.0945,"2019-02-06 00:00:00",15:47:00,Ewallet,180.090,4.761904716,9.0045,4.1,Afternoon,Wednesday,February,Weekday
727-75-6477,C,Naypyitaw,Normal,Male,28.84,"Electronic accessories",4,5.7680,121.1280,"2019-03-29 00:00:00",14:44:00,Cash,115.360,4.761904716,5.7680,6.4,Afternoon,Friday,March,Weekday
728-47-9078,C,Naypyitaw,Member,Male,59.59,"Food and beverages",4,11.9180,250.2780,"2019-01-19 00:00:00",12:46:00,Cash,238.360,4.761904716,11.9180,9.8,Afternoon,Saturday,January,Weekend
728-88-7867,C,Naypyitaw,Member,Female,75.53,"Home and lifestyle",4,15.1060,317.2260,"2019-03-19 00:00:00",15:52:00,Ewallet,302.120,4.761904716,15.1060,8.3,Afternoon,Tuesday,March,Weekday
729-06-2010,B,Mandalay,Member,Male,80.47,"Health and beauty",9,36.2115,760.4415,"2019-01-06 00:00:00",11:18:00,Cash,724.230,4.761904716,36.2115,9.2,Morning,Sunday,January,Weekend
729-09-9681,A,Yangon,Member,Male,25.91,"Home and lifestyle",6,7.7730,163.2330,"2019-02-05 00:00:00",10:16:00,Ewallet,155.460,4.761904716,7.7730,8.7,Morning,Tuesday,February,Weekday
729-46-7422,C,Naypyitaw,Normal,Male,35.89,"Food and beverages",1,1.7945,37.6845,"2019-02-23 00:00:00",16:52:00,"Credit card",35.890,4.761904716,1.7945,7.9,Evening,Saturday,February,Weekend
730-50-9884,C,Naypyitaw,Normal,Female,83.06,"Sports and travel",7,29.0710,610.4910,"2019-03-05 00:00:00",14:31:00,Ewallet,581.420,4.761904716,29.0710,4.0,Afternoon,Tuesday,March,Weekday
730-61-8757,B,Mandalay,Member,Male,51.13,"Health and beauty",4,10.2260,214.7460,"2019-01-25 00:00:00",10:11:00,"Credit card",204.520,4.761904716,10.2260,4.0,Morning,Friday,January,Weekday
730-70-9830,C,Naypyitaw,Normal,Female,70.11,"Home and lifestyle",6,21.0330,441.6930,"2019-03-14 00:00:00",17:54:00,Ewallet,420.660,4.761904716,21.0330,5.2,Evening,Thursday,March,Weekday
731-14-2199,A,Yangon,Member,Female,35.54,"Home and lifestyle",10,17.7700,373.1700,"2019-01-04 00:00:00",13:34:00,Ewallet,355.400,4.761904716,17.7700,7.0,Afternoon,Friday,January,Weekday
731-59-7531,B,Mandalay,Member,Male,72.57,"Health and beauty",8,29.0280,609.5880,"2019-03-30 00:00:00",17:58:00,Cash,580.560,4.761904716,29.0280,4.6,Evening,Saturday,March,Weekend
731-81-9469,C,Naypyitaw,Member,Female,89.80,"Sports and travel",10,44.9000,942.9000,"2019-01-23 00:00:00",13:00:00,"Credit card",898.000,4.761904716,44.9000,5.4,Afternoon,Wednesday,January,Weekday
732-04-5373,B,Mandalay,Member,Male,46.47,"Home and lifestyle",4,9.2940,195.1740,"2019-02-08 00:00:00",10:53:00,Cash,185.880,4.761904716,9.2940,7.0,Morning,Friday,February,Weekday
732-67-5346,A,Yangon,Normal,Male,13.79,"Food and beverages",5,3.4475,72.3975,"2019-01-11 00:00:00",19:07:00,"Credit card",68.950,4.761904716,3.4475,7.8,Evening,Friday,January,Weekday
732-94-0499,C,Naypyitaw,Normal,Female,41.65,"Electronic accessories",10,20.8250,437.3250,"2019-01-13 00:00:00",17:04:00,"Credit card",416.500,4.761904716,20.8250,5.4,Evening,Sunday,January,Weekend
733-01-9107,B,Mandalay,Normal,Male,82.70,"Home and lifestyle",6,24.8100,521.0100,"2019-03-05 00:00:00",18:14:00,Cash,496.200,4.761904716,24.8100,7.4,Evening,Tuesday,March,Weekday
733-29-1227,C,Naypyitaw,Normal,Male,55.61,"Home and lifestyle",7,19.4635,408.7335,"2019-03-23 00:00:00",12:41:00,Cash,389.270,4.761904716,19.4635,8.5,Afternoon,Saturday,March,Weekend
733-33-4967,C,Naypyitaw,Normal,Male,20.85,"Electronic accessories",8,8.3400,175.1400,"2019-03-03 00:00:00",19:17:00,Cash,166.800,4.761904716,8.3400,6.3,Evening,Sunday,March,Weekend
734-91-1155,B,Mandalay,Normal,Female,45.71,"Electronic accessories",3,6.8565,143.9865,"2019-03-26 00:00:00",10:34:00,"Credit card",137.130,4.761904716,6.8565,7.7,Morning,Tuesday,March,Weekday
735-06-4124,C,Naypyitaw,Normal,Male,48.61,"Food and beverages",1,2.4305,51.0405,"2019-02-25 00:00:00",15:31:00,Cash,48.610,4.761904716,2.4305,4.4,Afternoon,Monday,February,Weekday
735-32-9839,C,Naypyitaw,Member,Male,98.70,"Fashion accessories",8,39.4800,829.0800,"2019-01-31 00:00:00",10:36:00,Ewallet,789.600,4.761904716,39.4800,8.5,Morning,Thursday,January,Weekday
737-88-5876,A,Yangon,Member,Male,23.29,"Home and lifestyle",4,4.6580,97.8180,"2019-03-19 00:00:00",11:52:00,"Credit card",93.160,4.761904716,4.6580,5.9,Morning,Tuesday,March,Weekday
740-11-5257,C,Naypyitaw,Normal,Male,24.74,"Electronic accessories",10,12.3700,259.7700,"2019-02-24 00:00:00",16:44:00,Cash,247.400,4.761904716,12.3700,7.1,Evening,Sunday,February,Weekend
740-22-2500,C,Naypyitaw,Normal,Female,84.05,"Electronic accessories",3,12.6075,264.7575,"2019-01-23 00:00:00",13:29:00,Cash,252.150,4.761904716,12.6075,9.8,Afternoon,Wednesday,January,Weekday
741-73-3559,B,Mandalay,Normal,Male,67.27,"Sports and travel",5,16.8175,353.1675,"2019-02-27 00:00:00",17:27:00,Cash,336.350,4.761904716,16.8175,6.9,Evening,Wednesday,February,Weekday
742-04-5161,A,Yangon,Member,Male,72.78,"Home and lifestyle",10,36.3900,764.1900,"2019-02-03 00:00:00",17:24:00,Cash,727.800,4.761904716,36.3900,7.3,Evening,Sunday,February,Weekend
743-04-1105,B,Mandalay,Member,Male,97.22,"Health and beauty",9,43.7490,918.7290,"2019-03-30 00:00:00",14:43:00,Ewallet,874.980,4.761904716,43.7490,6.0,Afternoon,Saturday,March,Weekend
743-88-1662,C,Naypyitaw,Normal,Male,95.49,"Sports and travel",7,33.4215,701.8515,"2019-02-22 00:00:00",18:17:00,Ewallet,668.430,4.761904716,33.4215,8.7,Evening,Friday,February,Weekday
744-02-5987,A,Yangon,Member,Male,78.38,"Home and lifestyle",6,23.5140,493.7940,"2019-01-10 00:00:00",14:16:00,Ewallet,470.280,4.761904716,23.5140,5.8,Afternoon,Thursday,January,Weekday
744-09-5786,B,Mandalay,Normal,Male,22.01,"Electronic accessories",6,6.6030,138.6630,"2019-01-02 00:00:00",18:50:00,Cash,132.060,4.761904716,6.6030,7.6,Evening,Wednesday,January,Weekday
744-16-7898,B,Mandalay,Normal,Female,97.37,"Home and lifestyle",10,48.6850,1022.3850,"2019-01-15 00:00:00",13:48:00,"Credit card",973.700,4.761904716,48.6850,4.9,Afternoon,Tuesday,January,Weekday
744-82-9138,C,Naypyitaw,Normal,Male,86.13,"Fashion accessories",2,8.6130,180.8730,"2019-02-07 00:00:00",17:59:00,Cash,172.260,4.761904716,8.6130,8.2,Evening,Thursday,February,Weekday
745-71-3520,A,Yangon,Member,Female,25.22,"Electronic accessories",7,8.8270,185.3670,"2019-02-04 00:00:00",10:23:00,Cash,176.540,4.761904716,8.8270,8.2,Morning,Monday,February,Weekday
745-74-0715,A,Yangon,Normal,Male,58.03,"Electronic accessories",2,5.8030,121.8630,"2019-03-10 00:00:00",20:46:00,Ewallet,116.060,4.761904716,5.8030,8.8,Evening,Sunday,March,Weekend
746-04-1077,B,Mandalay,Member,Female,84.63,"Food and beverages",10,42.3150,888.6150,"2019-01-01 00:00:00",11:36:00,"Credit card",846.300,4.761904716,42.3150,9.0,Morning,Tuesday,January,Weekday
746-19-0921,C,Naypyitaw,Normal,Male,21.58,"Food and beverages",1,1.0790,22.6590,"2019-02-09 00:00:00",10:02:00,Ewallet,21.580,4.761904716,1.0790,7.2,Morning,Saturday,February,Weekend
746-54-5508,A,Yangon,Normal,Male,21.52,"Home and lifestyle",6,6.4560,135.5760,"2019-01-17 00:00:00",12:48:00,"Credit card",129.120,4.761904716,6.4560,9.4,Afternoon,Thursday,January,Weekday
746-68-6593,C,Naypyitaw,Member,Female,87.16,"Sports and travel",2,8.7160,183.0360,"2019-01-11 00:00:00",14:29:00,"Credit card",174.320,4.761904716,8.7160,9.7,Afternoon,Friday,January,Weekday
746-94-0204,A,Yangon,Normal,Male,83.24,"Fashion accessories",9,37.4580,786.6180,"2019-01-29 00:00:00",11:56:00,"Credit card",749.160,4.761904716,37.4580,7.4,Morning,Tuesday,January,Weekday
747-58-7183,B,Mandalay,Normal,Male,57.27,"Fashion accessories",3,8.5905,180.4005,"2019-02-09 00:00:00",20:31:00,Ewallet,171.810,4.761904716,8.5905,6.5,Evening,Saturday,February,Weekend
748-45-2862,A,Yangon,Member,Female,28.31,"Home and lifestyle",4,5.6620,118.9020,"2019-03-07 00:00:00",18:35:00,Cash,113.240,4.761904716,5.6620,8.2,Evening,Thursday,March,Weekday
749-24-1565,A,Yangon,Normal,Female,23.03,"Health and beauty",9,10.3635,217.6335,"2019-01-03 00:00:00",12:02:00,Ewallet,207.270,4.761904716,10.3635,7.9,Afternoon,Thursday,January,Weekday
749-81-8133,A,Yangon,Normal,Female,94.67,"Fashion accessories",4,18.9340,397.6140,"2019-03-11 00:00:00",12:04:00,Cash,378.680,4.761904716,18.9340,6.8,Afternoon,Monday,March,Weekday
750-57-9686,C,Naypyitaw,Normal,Female,45.38,"Home and lifestyle",4,9.0760,190.5960,"2019-01-08 00:00:00",13:48:00,"Credit card",181.520,4.761904716,9.0760,8.7,Afternoon,Tuesday,January,Weekday
750-67-8428,A,Yangon,Member,Female,74.69,"Health and beauty",7,26.1415,548.9715,"2019-01-05 00:00:00",13:08:00,Ewallet,522.830,4.761904716,26.1415,9.1,Afternoon,Saturday,January,Weekend
751-15-6198,B,Mandalay,Normal,Male,23.01,"Sports and travel",6,6.9030,144.9630,"2019-01-12 00:00:00",16:45:00,Ewallet,138.060,4.761904716,6.9030,7.9,Evening,Saturday,January,Weekend
751-41-9720,C,Naypyitaw,Normal,Male,97.50,"Home and lifestyle",10,48.7500,1023.7500,"2019-01-12 00:00:00",16:18:00,Ewallet,975.000,4.761904716,48.7500,8.0,Evening,Saturday,January,Weekend
751-69-0068,C,Naypyitaw,Normal,Male,99.24,"Sports and travel",9,44.6580,937.8180,"2019-03-19 00:00:00",19:09:00,Ewallet,893.160,4.761904716,44.6580,9.0,Evening,Tuesday,March,Weekday
752-23-3760,B,Mandalay,Member,Female,64.08,"Sports and travel",7,22.4280,470.9880,"2019-02-19 00:00:00",19:29:00,"Credit card",448.560,4.761904716,22.4280,7.3,Evening,Tuesday,February,Weekday
755-12-3214,C,Naypyitaw,Member,Female,44.22,"Fashion accessories",5,11.0550,232.1550,"2019-03-05 00:00:00",17:07:00,"Credit card",221.100,4.761904716,11.0550,8.6,Evening,Tuesday,March,Weekday
756-01-7507,C,Naypyitaw,Normal,Female,20.38,"Health and beauty",5,5.0950,106.9950,"2019-01-22 00:00:00",18:56:00,Cash,101.900,4.761904716,5.0950,6.0,Evening,Tuesday,January,Weekday
756-49-0168,A,Yangon,Member,Male,19.70,"Fashion accessories",1,0.9850,20.6850,"2019-02-08 00:00:00",11:39:00,Ewallet,19.700,4.761904716,0.9850,9.5,Morning,Friday,February,Weekday
756-93-1854,C,Naypyitaw,Member,Female,83.35,"Fashion accessories",2,8.3350,175.0350,"2019-02-02 00:00:00",14:05:00,"Credit card",166.700,4.761904716,8.3350,9.5,Afternoon,Saturday,February,Weekend
759-29-9521,A,Yangon,Member,Female,48.96,"Fashion accessories",9,22.0320,462.6720,"2019-03-04 00:00:00",11:27:00,Cash,440.640,4.761904716,22.0320,8.0,Morning,Monday,March,Weekday
759-98-4285,C,Naypyitaw,Member,Female,85.87,"Health and beauty",7,30.0545,631.1445,"2019-02-27 00:00:00",19:01:00,"Credit card",601.090,4.761904716,30.0545,8.0,Evening,Wednesday,February,Weekday
760-27-5490,C,Naypyitaw,Normal,Male,15.62,"Fashion accessories",8,6.2480,131.2080,"2019-01-20 00:00:00",20:37:00,Ewallet,124.960,4.761904716,6.2480,9.1,Evening,Sunday,January,Weekend
760-53-9233,A,Yangon,Member,Male,41.28,"Fashion accessories",3,6.1920,130.0320,"2019-03-26 00:00:00",18:37:00,"Credit card",123.840,4.761904716,6.1920,8.5,Evening,Tuesday,March,Weekday
760-54-1821,B,Mandalay,Normal,Male,13.59,"Home and lifestyle",9,6.1155,128.4255,"2019-03-15 00:00:00",10:26:00,Cash,122.310,4.761904716,6.1155,5.8,Morning,Friday,March,Weekday
760-90-2357,A,Yangon,Member,Male,74.51,"Electronic accessories",6,22.3530,469.4130,"2019-03-20 00:00:00",15:08:00,Ewallet,447.060,4.761904716,22.3530,5.0,Afternoon,Wednesday,March,Weekday
761-49-0439,B,Mandalay,Member,Female,12.10,"Electronic accessories",8,4.8400,101.6400,"2019-01-19 00:00:00",10:17:00,Ewallet,96.800,4.761904716,4.8400,8.6,Morning,Saturday,January,Weekend
764-44-8999,B,Mandalay,Normal,Female,14.76,"Health and beauty",2,1.4760,30.9960,"2019-02-18 00:00:00",14:42:00,Ewallet,29.520,4.761904716,1.4760,4.3,Afternoon,Monday,February,Weekday
765-26-6951,A,Yangon,Normal,Male,72.61,"Sports and travel",6,21.7830,457.4430,"2019-01-01 00:00:00",10:39:00,"Credit card",435.660,4.761904716,21.7830,6.9,Morning,Tuesday,January,Weekday
766-85-7061,B,Mandalay,Normal,Male,87.87,"Health and beauty",10,43.9350,922.6350,"2019-03-29 00:00:00",10:25:00,Ewallet,878.700,4.761904716,43.9350,5.1,Morning,Friday,March,Weekday
767-05-1286,C,Naypyitaw,Member,Female,83.77,"Home and lifestyle",6,25.1310,527.7510,"2019-01-23 00:00:00",12:10:00,Ewallet,502.620,4.761904716,25.1310,5.4,Afternoon,Wednesday,January,Weekday
767-54-1907,B,Mandalay,Member,Female,29.56,"Fashion accessories",5,7.3900,155.1900,"2019-02-13 00:00:00",16:59:00,Cash,147.800,4.761904716,7.3900,6.9,Evening,Wednesday,February,Weekday
767-97-4650,B,Mandalay,Member,Female,64.83,"Sports and travel",2,6.4830,136.1430,"2019-01-08 00:00:00",11:59:00,"Credit card",129.660,4.761904716,6.4830,8.0,Morning,Tuesday,January,Weekday
770-42-8960,B,Mandalay,Normal,Male,21.12,"Food and beverages",8,8.4480,177.4080,"2019-01-01 00:00:00",19:31:00,Cash,168.960,4.761904716,8.4480,6.3,Evening,Tuesday,January,Weekday
775-72-1988,B,Mandalay,Normal,Male,73.28,"Home and lifestyle",5,18.3200,384.7200,"2019-01-24 00:00:00",15:05:00,Ewallet,366.400,4.761904716,18.3200,8.4,Afternoon,Thursday,January,Weekday
776-68-1096,B,Mandalay,Normal,Male,44.12,"Home and lifestyle",3,6.6180,138.9780,"2019-03-18 00:00:00",13:45:00,"Credit card",132.360,4.761904716,6.6180,7.9,Afternoon,Monday,March,Weekday
777-67-2495,B,Mandalay,Normal,Male,68.97,"Home and lifestyle",3,10.3455,217.2555,"2019-02-22 00:00:00",11:26:00,Ewallet,206.910,4.761904716,10.3455,8.7,Morning,Friday,February,Weekday
777-82-7220,B,Mandalay,Member,Male,30.12,"Home and lifestyle",8,12.0480,253.0080,"2019-03-03 00:00:00",13:01:00,Cash,240.960,4.761904716,12.0480,7.7,Afternoon,Sunday,March,Weekend
778-34-2523,A,Yangon,Member,Female,48.62,"Electronic accessories",8,19.4480,408.4080,"2019-01-24 00:00:00",10:57:00,Cash,388.960,4.761904716,19.4480,5.0,Morning,Thursday,January,Weekday
778-71-5554,C,Naypyitaw,Member,Male,15.43,"Fashion accessories",1,0.7715,16.2015,"2019-01-25 00:00:00",15:46:00,"Credit card",15.430,4.761904716,0.7715,6.1,Afternoon,Friday,January,Weekday
778-89-7974,C,Naypyitaw,Normal,Male,70.21,"Health and beauty",6,21.0630,442.3230,"2019-03-30 00:00:00",14:58:00,Cash,421.260,4.761904716,21.0630,7.4,Afternoon,Saturday,March,Weekend
779-06-0012,C,Naypyitaw,Member,Female,88.61,"Home and lifestyle",1,4.4305,93.0405,"2019-01-19 00:00:00",10:21:00,Cash,88.610,4.761904716,4.4305,7.7,Morning,Saturday,January,Weekend
779-42-2410,B,Mandalay,Member,Male,57.74,"Food and beverages",3,8.6610,181.8810,"2019-02-20 00:00:00",13:06:00,Ewallet,173.220,4.761904716,8.6610,7.7,Afternoon,Wednesday,February,Weekday
781-84-8059,C,Naypyitaw,Normal,Male,60.74,"Fashion accessories",7,21.2590,446.4390,"2019-01-18 00:00:00",16:23:00,Ewallet,425.180,4.761904716,21.2590,5.0,Evening,Friday,January,Weekday
782-95-9291,A,Yangon,Member,Male,92.29,"Food and beverages",5,23.0725,484.5225,"2019-02-20 00:00:00",15:55:00,"Credit card",461.450,4.761904716,23.0725,9.0,Afternoon,Wednesday,February,Weekday
783-09-1637,B,Mandalay,Normal,Female,67.43,"Sports and travel",5,16.8575,354.0075,"2019-03-06 00:00:00",18:13:00,Ewallet,337.150,4.761904716,16.8575,6.3,Evening,Wednesday,March,Weekday
784-08-0310,C,Naypyitaw,Member,Female,21.04,"Food and beverages",4,4.2080,88.3680,"2019-01-13 00:00:00",13:58:00,Cash,84.160,4.761904716,4.2080,7.6,Afternoon,Sunday,January,Weekend
784-21-9238,C,Naypyitaw,Member,Male,10.17,"Sports and travel",1,0.5085,10.6785,"2019-02-07 00:00:00",14:15:00,Cash,10.170,4.761904716,0.5085,5.9,Afternoon,Thursday,February,Weekday
785-13-7708,B,Mandalay,Normal,Male,73.06,"Food and beverages",7,25.5710,536.9910,"2019-01-14 00:00:00",19:06:00,"Credit card",511.420,4.761904716,25.5710,4.2,Evening,Monday,January,Weekday
785-96-0615,B,Mandalay,Member,Female,35.74,"Electronic accessories",8,14.2960,300.2160,"2019-02-17 00:00:00",15:28:00,Ewallet,285.920,4.761904716,14.2960,4.9,Afternoon,Sunday,February,Weekend
786-94-2700,A,Yangon,Member,Male,80.62,"Food and beverages",6,24.1860,507.9060,"2019-02-28 00:00:00",20:18:00,Cash,483.720,4.761904716,24.1860,9.1,Evening,Thursday,February,Weekday
787-15-1757,C,Naypyitaw,Member,Male,44.07,"Health and beauty",4,8.8140,185.0940,"2019-02-18 00:00:00",16:28:00,Ewallet,176.280,4.761904716,8.8140,8.4,Evening,Monday,February,Weekday
787-56-0757,C,Naypyitaw,Member,Female,80.36,"Food and beverages",4,16.0720,337.5120,"2019-02-23 00:00:00",18:45:00,"Credit card",321.440,4.761904716,16.0720,8.3,Evening,Saturday,February,Weekend
787-87-2010,A,Yangon,Member,Male,55.50,"Health and beauty",4,11.1000,233.1000,"2019-01-20 00:00:00",15:48:00,"Credit card",222.000,4.761904716,11.1000,6.6,Afternoon,Sunday,January,Weekend
788-07-8452,C,Naypyitaw,Member,Female,24.24,"Home and lifestyle",7,8.4840,178.1640,"2019-01-27 00:00:00",17:38:00,Ewallet,169.680,4.761904716,8.4840,9.4,Evening,Sunday,January,Weekend
788-21-5741,A,Yangon,Normal,Male,45.38,"Fashion accessories",3,6.8070,142.9470,"2019-02-17 00:00:00",13:34:00,"Credit card",136.140,4.761904716,6.8070,7.2,Afternoon,Sunday,February,Weekend
789-23-8625,B,Mandalay,Member,Male,93.22,"Fashion accessories",3,13.9830,293.6430,"2019-01-24 00:00:00",11:45:00,Cash,279.660,4.761904716,13.9830,7.2,Morning,Thursday,January,Weekday
790-29-1172,B,Mandalay,Normal,Female,57.34,"Food and beverages",3,8.6010,180.6210,"2019-03-10 00:00:00",18:59:00,"Credit card",172.020,4.761904716,8.6010,7.9,Evening,Sunday,March,Weekend
790-38-4466,C,Naypyitaw,Normal,Female,10.99,"Health and beauty",5,2.7475,57.6975,"2019-01-23 00:00:00",10:18:00,"Credit card",54.950,4.761904716,2.7475,9.3,Morning,Wednesday,January,Weekday
793-10-3222,B,Mandalay,Member,Female,41.06,"Health and beauty",6,12.3180,258.6780,"2019-03-05 00:00:00",13:30:00,"Credit card",246.360,4.761904716,12.3180,8.3,Afternoon,Tuesday,March,Weekday
794-32-2436,B,Mandalay,Member,Male,55.67,"Electronic accessories",2,5.5670,116.9070,"2019-03-27 00:00:00",15:08:00,Ewallet,111.340,4.761904716,5.5670,6.0,Afternoon,Wednesday,March,Weekday
794-42-3736,B,Mandalay,Normal,Male,33.33,"Food and beverages",2,3.3330,69.9930,"2019-01-26 00:00:00",14:41:00,"Credit card",66.660,4.761904716,3.3330,6.4,Afternoon,Saturday,January,Weekend
795-49-7276,A,Yangon,Normal,Male,37.15,"Fashion accessories",4,7.4300,156.0300,"2019-03-23 00:00:00",18:59:00,Ewallet,148.600,4.761904716,7.4300,8.3,Evening,Saturday,March,Weekend
796-12-2025,C,Naypyitaw,Normal,Male,62.12,"Fashion accessories",10,31.0600,652.2600,"2019-02-11 00:00:00",16:19:00,Cash,621.200,4.761904716,31.0600,5.9,Evening,Monday,February,Weekday
796-32-9050,A,Yangon,Normal,Male,51.28,"Food and beverages",6,15.3840,323.0640,"2019-01-19 00:00:00",16:31:00,Cash,307.680,4.761904716,15.3840,6.5,Evening,Saturday,January,Weekend
797-88-0493,A,Yangon,Normal,Female,64.27,"Health and beauty",4,12.8540,269.9340,"2019-03-26 00:00:00",13:54:00,Cash,257.080,4.761904716,12.8540,7.7,Afternoon,Tuesday,March,Weekday
799-71-1548,A,Yangon,Member,Male,77.72,"Electronic accessories",4,15.5440,326.4240,"2019-01-07 00:00:00",16:11:00,"Credit card",310.880,4.761904716,15.5440,8.8,Evening,Monday,January,Weekday
800-09-8606,A,Yangon,Member,Female,87.37,"Home and lifestyle",5,21.8425,458.6925,"2019-01-29 00:00:00",19:45:00,Cash,436.850,4.761904716,21.8425,6.6,Evening,Tuesday,January,Weekday
801-88-0346,C,Naypyitaw,Normal,Female,76.06,"Fashion accessories",3,11.4090,239.5890,"2019-01-05 00:00:00",20:30:00,"Credit card",228.180,4.761904716,11.4090,9.8,Evening,Saturday,January,Weekend
802-43-8934,A,Yangon,Normal,Male,18.28,"Home and lifestyle",1,0.9140,19.1940,"2019-03-22 00:00:00",15:05:00,"Credit card",18.280,4.761904716,0.9140,8.3,Afternoon,Friday,March,Weekday
802-70-5316,A,Yangon,Member,Female,92.13,"Sports and travel",6,27.6390,580.4190,"2019-03-06 00:00:00",20:34:00,Cash,552.780,4.761904716,27.6390,8.3,Evening,Wednesday,March,Weekday
803-17-8013,A,Yangon,Member,Female,88.79,"Home and lifestyle",8,35.5160,745.8360,"2019-02-17 00:00:00",17:09:00,Cash,710.320,4.761904716,35.5160,4.1,Evening,Sunday,February,Weekend
803-83-5989,C,Naypyitaw,Normal,Male,55.73,"Home and lifestyle",6,16.7190,351.0990,"2019-02-24 00:00:00",10:55:00,Ewallet,334.380,4.761904716,16.7190,7.0,Morning,Sunday,February,Weekend
804-38-3935,A,Yangon,Member,Male,93.78,"Electronic accessories",3,14.0670,295.4070,"2019-01-30 00:00:00",11:32:00,"Credit card",281.340,4.761904716,14.0670,5.9,Morning,Wednesday,January,Weekday
805-86-0265,A,Yangon,Normal,Male,93.96,"Home and lifestyle",9,42.2820,887.9220,"2019-03-20 00:00:00",11:32:00,Cash,845.640,4.761904716,42.2820,9.8,Morning,Wednesday,March,Weekday
807-14-7833,A,Yangon,Member,Female,17.42,"Electronic accessories",10,8.7100,182.9100,"2019-02-22 00:00:00",12:30:00,Ewallet,174.200,4.761904716,8.7100,7.0,Afternoon,Friday,February,Weekday
807-34-3742,A,Yangon,Normal,Male,52.38,"Fashion accessories",1,2.6190,54.9990,"2019-03-26 00:00:00",19:44:00,Cash,52.380,4.761904716,2.6190,5.8,Evening,Tuesday,March,Weekday
